"module name","licenses","repository","licenseUrl","parents"
"@cnakazawa/watch@1.0.3","Apache-2.0","https://github.com/mikeal/watch","https://github.com/mikeal/watch/raw/master/LICENSE","fire-uach"
"@csstools/convert-colors@1.4.0","CC0-1.0","https://github.com/jonathantneal/convert-colors","https://github.com/jonathantneal/convert-colors/raw/master/LICENSE.md","fire-uach"
"@emotion/cache@10.0.19","MIT","https://github.com/emotion-js/emotion/tree/master/packages/cache","https://github.com/emotion-js/emotion/tree/master/packages/cache","fire-uach"
"@emotion/cache@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/cache","https://github.com/emotion-js/emotion/tree/master/packages/cache/raw/master/LICENSE","@emotion/core:fire-uach"
"@emotion/core@10.0.22","MIT","https://github.com/emotion-js/emotion/tree/master/packages/core","https://github.com/emotion-js/emotion/tree/master/packages/core","react-select:fire-uach"
"@emotion/core@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/core","https://github.com/emotion-js/emotion/tree/master/packages/core/raw/master/LICENSE","fire-uach"
"@emotion/css@10.0.22","MIT","https://github.com/emotion-js/emotion/tree/master/packages/css","https://github.com/emotion-js/emotion/tree/master/packages/css","fire-uach"
"@emotion/css@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/css","https://github.com/emotion-js/emotion/tree/master/packages/css/raw/master/LICENSE","@emotion/core:fire-uach"
"@emotion/hash@0.7.3","MIT","https://github.com/emotion-js/emotion/tree/master/packages/hash","https://github.com/emotion-js/emotion/tree/master/packages/hash","fire-uach"
"@emotion/hash@0.7.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/hash","https://github.com/emotion-js/emotion/tree/master/packages/hash/raw/master/LICENSE","@emotion/serialize:fire-uach"
"@emotion/is-prop-valid@0.8.5","MIT","https://github.com/emotion-js/emotion/tree/master/packages/is-prop-valid","https://github.com/emotion-js/emotion/tree/master/packages/is-prop-valid","@styled-system/should-forward-prop:fire-uach"
"@emotion/is-prop-valid@0.8.6","MIT","https://github.com/emotion-js/emotion/tree/master/packages/is-prop-valid","https://github.com/emotion-js/emotion/tree/master/packages/is-prop-valid/raw/master/LICENSE","fire-uach"
"@emotion/memoize@0.7.3","MIT","https://github.com/emotion-js/emotion/tree/master/packages/memoize","https://github.com/emotion-js/emotion/tree/master/packages/memoize","fire-uach"
"@emotion/memoize@0.7.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/memoize","https://github.com/emotion-js/emotion/tree/master/packages/memoize/raw/master/LICENSE","@emotion/serialize:fire-uach"
"@emotion/serialize@0.11.14","MIT","https://github.com/emotion-js/emotion/tree/master/packages/serialize","https://github.com/emotion-js/emotion/tree/master/packages/serialize","@emotion/css:fire-uach"
"@emotion/serialize@0.11.15","MIT","https://github.com/emotion-js/emotion/tree/master/packages/serialize","https://github.com/emotion-js/emotion/tree/master/packages/serialize/raw/master/LICENSE","fire-uach"
"@emotion/sheet@0.9.3","MIT","https://github.com/emotion-js/emotion/tree/master/packages/sheet","https://github.com/emotion-js/emotion/tree/master/packages/sheet","fire-uach"
"@emotion/sheet@0.9.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/sheet","https://github.com/emotion-js/emotion/tree/master/packages/sheet/raw/master/LICENSE","@emotion/core:fire-uach"
"@emotion/styled-base@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/styled-base","https://github.com/emotion-js/emotion/tree/master/packages/styled-base/raw/master/LICENSE","fire-uach"
"@emotion/styled@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/styled","https://github.com/emotion-js/emotion/tree/master/packages/styled/raw/master/LICENSE","fire-uach"
"@emotion/stylis@0.8.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/stylis","https://github.com/emotion-js/emotion/tree/master/packages/stylis","fire-uach"
"@emotion/stylis@0.8.5","MIT","https://github.com/emotion-js/emotion/tree/master/packages/stylis","https://github.com/emotion-js/emotion/tree/master/packages/stylis/raw/master/LICENSE","@emotion/core:fire-uach"
"@emotion/unitless@0.7.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/unitless","https://github.com/emotion-js/emotion/tree/master/packages/unitless","@emotion/css:fire-uach"
"@emotion/unitless@0.7.5","MIT","https://github.com/emotion-js/emotion/tree/master/packages/unitless","https://github.com/emotion-js/emotion/tree/master/packages/unitless/raw/master/LICENSE","fire-uach"
"@emotion/utils@0.11.2","MIT","https://github.com/emotion-js/emotion/tree/master/packages/serialize","https://github.com/emotion-js/emotion/tree/master/packages/serialize","@emotion/cache:fire-uach"
"@emotion/utils@0.11.3","MIT","https://github.com/emotion-js/emotion/tree/master/packages/serialize","https://github.com/emotion-js/emotion/tree/master/packages/serialize/raw/master/LICENSE","fire-uach"
"@emotion/weak-memoize@0.2.4","MIT","https://github.com/emotion-js/emotion/tree/master/packages/weak-memoize","https://github.com/emotion-js/emotion/tree/master/packages/weak-memoize","@emotion/cache:fire-uach"
"@emotion/weak-memoize@0.2.5","MIT","https://github.com/emotion-js/emotion/tree/master/packages/weak-memoize","https://github.com/emotion-js/emotion/tree/master/packages/weak-memoize/raw/master/LICENSE","fire-uach"
"@f/animate@1.0.1","MIT","https://github.com/micro-js/animate","https://github.com/micro-js/animate","fire-uach"
"@f/elapsed-time@1.0.0","MIT","https://github.com/micro-js/elapsed-time","https://github.com/micro-js/elapsed-time","fire-uach"
"@f/map-obj@1.2.2","MIT","https://github.com/micro-js/map-obj","https://github.com/micro-js/map-obj","fire-uach"
"@f/raf@1.0.3","MIT","https://github.com/micro-js/raf","https://github.com/micro-js/raf","fire-uach"
"@f/timestamp@1.0.0","MIT","https://github.com/micro-js/timestamp","https://github.com/micro-js/timestamp","fire-uach"
"@f/tween@1.0.1","MIT","https://github.com/micro-js/tween","https://github.com/micro-js/tween","fire-uach"
"@hapi/address@2.1.4","BSD-3-Clause","https://github.com/hapijs/address","https://github.com/hapijs/address/raw/master/LICENSE.md","fire-uach"
"@hapi/bourne@1.3.2","BSD-3-Clause","https://github.com/hapijs/bourne","https://github.com/hapijs/bourne/raw/master/LICENSE.md","fire-uach"
"@hapi/hoek@8.5.0","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE.md","fire-uach"
"@hapi/joi@15.1.1","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE.md","fire-uach"
"@hapi/topo@3.1.6","BSD-3-Clause","https://github.com/hapijs/topo","https://github.com/hapijs/topo/raw/master/LICENSE.md","fire-uach"
"@jest/console@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"@jest/core@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","fire-uach"
"@jest/environment@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","fire-uach"
"@jest/fake-timers@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"@jest/reporters@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","fire-uach"
"@jest/source-map@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"@jest/test-result@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"@jest/test-sequencer@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","fire-uach"
"@jest/transform@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","fire-uach"
"@jest/types@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"@material-ui/core@3.9.4","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","fire-uach"
"@material-ui/system@3.0.0-alpha.2","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","fire-uach"
"@material-ui/utils@3.0.0-alpha.3","MIT","https://github.com/mui-org/material-ui","https://github.com/mui-org/material-ui/raw/master/LICENSE","fire-uach"
"@nodelib/fs.scandir@2.1.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir/raw/master/LICENSE","fire-uach"
"@nodelib/fs.stat@2.0.3","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat/raw/master/LICENSE","fire-uach"
"@nodelib/fs.walk@1.2.4","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk/raw/master/LICENSE","fire-uach"
"@opencensus/core@0.0.8","Apache-2.0","https://github.com/census-instrumentation/opencensus-node","https://github.com/census-instrumentation/opencensus-node/raw/master/LICENSE","@opencensus/propagation-b3:fire-uach"
"@opencensus/core@0.0.9","Apache-2.0","https://github.com/census-instrumentation/opencensus-node","https://github.com/census-instrumentation/opencensus-node/raw/master/LICENSE","fire-uach"
"@opencensus/propagation-b3@0.0.8","Apache-2.0","https://github.com/census-instrumentation/opencensus-node","https://github.com/census-instrumentation/opencensus-node/raw/master/LICENSE","fire-uach"
"@pm2/agent-node@1.1.10","ISC","https://github.com/keymetrics/pm2-io-agent-node","https://github.com/keymetrics/pm2-io-agent-node","fire-uach"
"@pm2/agent@0.5.26","AGPL-3.0","","","fire-uach"
"@pm2/io@4.3.3","Apache-2","https://github.com/keymetrics/pm2-io-apm","https://github.com/keymetrics/pm2-io-apm/raw/master/LICENSE.md","fire-uach"
"@pm2/js-api@0.5.60","Apache 2.0","https://github.com/keymetrics/km.js","https://github.com/keymetrics/km.js/raw/master/LICENSE","fire-uach"
"@pm2/pm2-version-check@1.0.3","MIT","","","fire-uach"
"@popmotion/easing@1.0.2","MIT","https://github.com/Popmotion/popmotion/tree/master/packages/easing","https://github.com/Popmotion/popmotion/tree/master/packages/easing/raw/master/LICENSE.md","fire-uach"
"@popmotion/popcorn@0.4.4","MIT","https://github.com/Popmotion/popmotion","https://github.com/Popmotion/popmotion/raw/master/LICENSE.md","fire-uach"
"@protobufjs/aspromise@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/base64@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/codegen@2.0.4","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/eventemitter@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/fetch@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/float@1.0.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/inquire@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/path@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/pool@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@protobufjs/utf8@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js","https://github.com/dcodeIO/protobuf.js/raw/master/LICENSE","fire-uach"
"@reach/alert@0.1.5","MIT","","","fire-uach"
"@reach/auto-id@0.2.0","MIT","","","fire-uach"
"@reach/component-component@0.1.3","MIT","","","fire-uach"
"@reach/visually-hidden@0.1.4","MIT","","","fire-uach"
"@semantic-ui-react/event-stack@3.1.1","MIT","https://github.com/layershifter/event-stack","https://github.com/layershifter/event-stack/raw/master/LICENSE","fire-uach"
"@sindresorhus/is@0.7.0","MIT","https://github.com/sindresorhus/is","https://github.com/sindresorhus/is/raw/master/license","fire-uach"
"@stardust-ui/react-component-event-listener@0.38.0","MIT","https://github.com/stardust-ui/react","https://github.com/stardust-ui/react/raw/master/LICENSE.md","fire-uach"
"@stardust-ui/react-component-ref@0.38.0","MIT","https://github.com/stardust-ui/react","https://github.com/stardust-ui/react/raw/master/LICENSE.md","fire-uach"
"@styled-system/background@5.1.2","MIT","","","fire-uach"
"@styled-system/border@5.1.2","MIT","","","fire-uach"
"@styled-system/color@5.1.2","MIT","","","fire-uach"
"@styled-system/core@5.1.2","MIT","","","fire-uach"
"@styled-system/css@5.0.13","MIT","","","fire-uach"
"@styled-system/css@5.1.4","MIT","","","@styled-system/variant:fire-uach"
"@styled-system/flexbox@5.1.2","MIT","","","fire-uach"
"@styled-system/grid@5.1.2","MIT","","","fire-uach"
"@styled-system/layout@5.1.2","MIT","","","fire-uach"
"@styled-system/position@5.1.2","MIT","","","fire-uach"
"@styled-system/shadow@5.1.2","MIT","","","fire-uach"
"@styled-system/should-forward-prop@5.0.12","MIT","","","fire-uach"
"@styled-system/space@5.1.2","MIT","","","fire-uach"
"@styled-system/typography@5.1.2","MIT","","","fire-uach"
"@styled-system/variant@5.1.4","MIT","","","fire-uach"
"@typegoose/typegoose@6.2.1","MIT","github:typegoose/typegoose","github:typegoose/typegoose","fire-uach"
